,company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age,Success,number_degrees
4749,c:163463,ecommerce,other,other,100000.0,1,3.0,,1.0,,,,,,False,False,False,884.0,0,
4750,c:163474,enterprise,USA,California,,1,1.0,,1.0,,,1.0,,1.0,False,False,False,926.0,0,
4751,c:16348,enterprise,USA,California,3125000.0,4,1.5,,2.0,,1.0,,1.0,4.0,False,False,False,3594.0,0,
4752,c:163483,web,other,other,15873.0,1,1.0,,1.0,,,,,,False,False,False,1019.0,0,
4753,c:163486,ecommerce,other,other,206849.0,2,0.5,,1.0,,,,,2.0,False,False,False,671.0,0,
4754,c:163487,analytics,other,other,50000.0,1,1.0,,1.0,,1.0,,3.0,3.0,False,False,False,763.0,0,
4755,c:163492,software,USA,other,1500000.0,1,0.0,3.0,1.0,,1.0,,,,False,False,False,1826.0,0,
4756,c:163493,travel,other,other,32559.0,2,0.5,1.0,1.0,,,,,4.0,False,False,False,691.0,0,
4757,c:1635,games_video,USA,California,7544000.0,5,3.4,34.0,2.0,,4.0,,4.0,14.0,False,False,False,3380.0,0,
4758,c:163513,mobile,USA,other,51121.2,5,0.8,,1.0,,,,1.0,5.0,False,False,False,1096.0,0,
4759,c:163515,health,other,other,20118.0,1,1.0,,,,,,,,False,False,False,731.0,0,
4760,c:16357,software,USA,California,6050450.0,2,3.0,,1.0,,5.0,,2.0,8.0,False,False,False,4748.0,0,
4761,c:163581,manufacturing,other,other,16153800.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4762,c:163583,mobile,other,other,20118.0,1,1.0,1.0,2.0,,,,,1.0,False,False,False,1203.0,0,
4763,c:163592,mobile,other,other,2000000.0,1,0.0,,1.0,,,,,3.0,False,False,False,1826.0,0,
4764,c:1636,ecommerce,other,other,1121600.0,2,1.5,3.0,1.0,,,,,,False,False,False,2682.0,0,
4765,c:16360,software,USA,other,8100000.0,1,0.0,,1.0,,2.0,,3.0,7.0,False,True,False,5650.0,1,
4766,c:163601,mobile,USA,California,600000.0,1,0.0,,1.0,,1.0,,,5.0,False,True,False,,1,
4767,c:163609,,USA,California,473040.0,1,0.0,,1.0,,,1.0,1.0,4.0,False,False,False,915.0,0,
4768,c:163613,advertising,USA,California,,1,1.0,,1.0,,,,,,False,False,False,,0,
4769,c:163616,enterprise,USA,California,1000000.0,1,8.0,,1.0,,,,,3.0,False,False,False,549.0,0,
4770,c:163619,software,USA,other,575000.0,1,0.0,,1.0,,,,,,False,False,False,976.0,0,
4771,c:163625,enterprise,USA,other,1100000.0,1,3.0,,1.0,,,,,,False,False,False,731.0,0,
4772,c:163631,news,USA,California,1750000.0,1,0.0,,1.0,,,,,6.0,False,False,False,945.0,0,
4773,c:16365,software,USA,California,11750000.0,2,5.0,5.0,2.0,,1.0,,1.0,9.0,False,True,False,3064.0,1,
4774,c:163658,software,USA,other,283913.3333,3,0.0,,1.0,,,,,,False,False,False,1249.0,0,
4775,c:163668,mobile,other,other,1800000.0,1,3.0,,1.0,,,,,3.0,False,True,False,946.0,1,
4776,c:16368,enterprise,USA,other,,1,2.0,,1.0,4.0,7.0,,1.0,28.0,False,False,False,1540.0,0,
4777,c:1637,software,USA,other,8250000.0,4,3.0,1.0,2.0,,1.0,,2.0,10.0,False,False,True,2705.0,0,
4778,c:163712,software,other,other,129390.0,1,2.0,,1.0,,,,,,False,False,False,731.0,0,
4779,c:163729,web,other,other,1400000.0,1,0.0,,1.0,1.0,,,,,False,False,False,625.0,0,
4780,c:163739,consulting,USA,other,150000.0,1,1.0,,1.0,,,,,,False,False,False,2922.0,0,
4781,c:163742,advertising,USA,other,827821.3333,3,0.0,,1.0,,,,,,False,False,False,3287.0,0,
4782,c:163743,software,USA,other,1369869.0,3,0.0,,1.0,,1.0,,,3.0,False,True,False,6267.0,1,
4783,c:16375,consulting,other,other,1595047.0,1,1.0,,1.0,,,,,,False,False,False,6575.0,0,
4784,c:163752,mobile,USA,other,457835.0,2,1.0,,2.0,,1.0,,3.0,9.0,False,False,False,947.0,0,
4785,c:163756,web,USA,California,72000.0,1,2.0,,1.0,,,,1.0,5.0,False,False,False,731.0,0,
4786,c:163778,software,USA,California,1190000.0,1,1.0,,1.0,,2.0,,,4.0,False,False,False,729.0,0,
4787,c:163787,sports,USA,California,,1,1.0,,1.0,,1.0,,,3.0,False,False,False,1096.0,0,
4788,c:163791,ecommerce,other,other,800000.0,1,4.0,,,,,,,,False,False,False,,0,
4789,c:163792,mobile,USA,California,1100000.0,1,3.0,,2.0,,,,,,False,False,False,1096.0,0,
4790,c:163793,ecommerce,other,other,3232069.0,1,2.0,,1.0,,,,,,False,False,False,823.0,0,
4791,c:163797,enterprise,USA,California,3000000.0,2,2.5,,1.0,,,,,1.0,False,False,False,640.0,0,
4792,c:163801,mobile,USA,California,,1,0.0,,1.0,,,,,,False,False,False,731.0,0,
4793,c:163802,photo_video,other,other,15000.0,1,1.0,,,,,1.0,,1.0,False,False,True,792.0,0,
4794,c:163807,advertising,USA,other,300000.0,1,0.0,,2.0,,,,,,False,False,False,3815.0,0,
4795,c:163811,cleantech,other,other,5569650.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4796,c:163812,health,USA,other,250000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
4797,c:163833,hardware,USA,other,425000.0,1,0.0,,1.0,,1.0,,,2.0,False,False,False,1096.0,0,
4798,c:16384,software,USA,California,12666666.6667,3,3.0,,1.0,,,,,5.0,False,False,False,2922.0,0,
4799,c:163840,enterprise,USA,other,620000.0,1,0.0,,1.0,,,,,2.0,False,False,False,785.0,0,
4800,c:163852,,USA,California,40000.0,1,1.0,,1.0,,,,,,False,False,False,731.0,0,
4801,c:163857,mobile,other,other,,1,1.0,,,,,,,,False,False,False,1096.0,0,
4802,c:163866,enterprise,other,other,480000.0,1,3.0,1.0,,,,,1.0,1.0,False,False,False,1006.0,0,
4803,c:163870,software,USA,other,118000.0,1,1.0,,1.0,,,,,2.0,False,False,False,853.0,0,
4804,c:163875,finance,USA,California,1000000.0,1,8.0,,1.0,,1.0,,1.0,4.0,False,False,False,,0,
4805,c:163886,mobile,USA,California,1700000.0,1,1.0,,1.0,,,,1.0,2.0,False,False,False,671.0,0,
4806,c:1639,ecommerce,USA,California,46690543.5,10,2.6,4.0,4.0,4.0,6.0,,3.0,12.0,False,False,False,5114.0,0,
4807,c:16390,enterprise,USA,other,4425000.0,2,0.5,,1.0,,2.0,,,2.0,False,False,False,7305.0,0,
4808,c:163900,enterprise,USA,California,2390000.0,1,11.0,,1.0,,,,,1.0,False,False,False,610.0,0,
4809,c:163905,mobile,USA,other,350000.0,2,2.5,,1.0,,,1.0,,2.0,False,True,False,255.0,1,
4810,c:163913,mobile,USA,California,56000.0,1,0.0,,1.0,,,,,,False,False,False,1096.0,0,
4811,c:16393,mobile,USA,California,204950000.0,2,3.0,,1.0,,,2.0,1.0,3.0,False,True,False,,1,
4812,c:163938,ecommerce,other,other,,1,1.0,,1.0,,1.0,,,3.0,False,False,False,731.0,0,
4813,c:163947,enterprise,other,other,9542.0,1,1.0,,1.0,,,,,1.0,False,True,False,1689.0,1,
4814,c:163961,search,other,other,200000.0,1,0.0,,1.0,,1.0,,,,False,False,False,853.0,0,
4815,c:16397,web,other,other,5000000.0,1,3.0,,,,,1.0,,2.0,False,False,False,,0,
4816,c:163978,web,other,other,700000.0,2,3.0,,1.0,,,,2.0,4.0,False,False,False,731.0,0,
4817,c:163987,enterprise,other,other,20118.0,1,1.0,,2.0,,,,,2.0,False,False,False,700.0,0,
4818,c:163989,analytics,USA,California,1300000.0,1,2.0,,1.0,,,,,,False,False,False,731.0,0,
4819,c:163993,web,other,other,23911.0,1,1.0,,1.0,,,,,2.0,False,False,False,731.0,0,
4820,c:163997,software,other,other,170000.0,2,1.5,,2.0,,,,,,False,False,False,1174.0,0,
4821,c:164,enterprise,USA,California,2101650.4,5,1.4,1.0,1.0,,2.0,,2.0,11.0,False,False,False,3136.0,0,
4822,c:16400,advertising,USA,California,5000000.0,1,2.0,,1.0,,1.0,,,1.0,False,False,False,3653.0,0,
4823,c:16401,hardware,USA,other,17709936.5,2,2.0,,1.0,,7.0,1.0,2.0,16.0,False,False,False,6209.0,0,26.0
4824,c:164016,software,other,other,,1,1.0,1.0,,,,,,,False,False,False,640.0,0,
4825,c:16402,software,USA,California,12000000.0,1,3.0,,1.0,,,,,2.0,False,True,False,2681.0,1,
4826,c:164029,advertising,USA,other,600000.0,1,1.0,,1.0,,,,,,False,False,False,1006.0,0,
4827,c:16403,enterprise,USA,other,15500000.0,2,4.5,,1.0,1.0,1.0,,,9.0,False,True,False,5877.0,1,
4828,c:16404,software,USA,California,25000000.0,1,9.0,,1.0,,4.0,,,7.0,False,True,False,3681.0,1,
4829,c:164041,web,other,other,1330000.0,2,0.5,,1.0,,,,3.0,9.0,False,False,False,1461.0,0,
4830,c:164046,music,USA,California,7000000.0,1,3.0,,1.0,,2.0,,1.0,3.0,False,False,False,2557.0,0,
4831,c:16405,analytics,other,other,,1,4.0,3.0,1.0,,,,,1.0,False,False,False,2889.0,0,
4832,c:16406,software,USA,other,3200000.0,2,3.5,,1.0,,1.0,,,2.0,False,False,True,4018.0,0,
4833,c:164070,mobile,USA,California,1000000.0,1,2.0,,2.0,,,,,1.0,False,False,False,,0,
4834,c:164076,education,USA,other,556250.0,4,4.25,,1.0,,1.0,,1.0,2.0,False,False,False,762.0,0,
4835,c:16408,enterprise,USA,other,2028203.0,4,0.0,1.0,1.0,,6.0,,3.0,12.0,False,False,False,2223.0,0,
4836,c:164084,analytics,USA,California,2583333.3333,3,4.0,,1.0,,1.0,,2.0,9.0,False,False,False,762.0,0,
4837,c:164085,other,USA,other,922280.6667,3,0.3333,,1.0,,,,,,False,False,False,1096.0,0,
4838,c:164086,manufacturing,USA,other,900000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
4839,c:164087,games_video,other,other,1000000.0,1,3.0,,1.0,,,,,,False,False,False,1461.0,0,
4840,c:164088,mobile,other,other,3000000.0,1,1.0,,1.0,,,,,,False,False,False,1006.0,0,
4841,c:164091,games_video,other,other,74000000.0,2,0.0,,,,,,1.0,7.0,False,False,False,,0,
4842,c:164092,biotech,USA,other,7074808.0,1,0.0,,1.0,,1.0,,,5.0,False,False,False,,0,
4843,c:164093,ecommerce,other,other,1000000.0,1,3.0,,2.0,,,,,1.0,False,False,False,,0,
4844,c:164095,analytics,USA,other,15000000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4845,c:1641,network_hosting,USA,California,96500000.0,1,3.0,11.0,1.0,1.0,,,,4.0,False,False,False,4993.0,0,
4846,c:164107,travel,other,other,66070.0,1,0.0,,1.0,,,,,,False,False,False,671.0,0,
4847,c:164113,hospitality,other,other,,1,0.0,,1.0,,,,,,False,False,False,2056.0,0,
4848,,,other,other,,1,0.0,,,,,,,,False,False,False,,0,
4849,c:164121,advertising,USA,California,4000000.0,1,1.0,1.0,1.0,,,,2.0,2.0,False,False,False,884.0,0,
4850,c:16414,enterprise,USA,other,5380000.0,2,0.5,,1.0,,,,,,False,False,False,2557.0,0,
4851,c:164142,automotive,USA,other,84000000.0,1,3.0,,1.0,,2.0,1.0,2.0,11.0,False,False,False,18628.0,0,16.0
4852,c:164150,,USA,other,,1,1.0,,1.0,,1.0,,,1.0,False,False,False,,0,
4853,c:164162,web,other,other,5500002.0,1,0.0,,1.0,,,,,8.0,False,False,False,731.0,0,
4854,c:164167,mobile,USA,California,733333.3333,3,2.6667,,1.0,,,,,7.0,False,False,False,915.0,0,
4855,c:164193,enterprise,USA,California,2000000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
4856,c:164198,ecommerce,other,other,1200000.0,1,11.0,,1.0,,,,,3.0,False,False,False,551.0,0,
4857,c:16420,enterprise,USA,other,11733333.3333,3,2.0,1.0,1.0,,2.0,1.0,1.0,18.0,False,False,False,2922.0,0,22.0
4858,c:164212,web,other,other,,2,1.0,,2.0,,,,,1.0,False,False,False,1645.0,0,
4859,c:164216,social,USA,California,75000.0,1,0.0,,1.0,,,,,,False,False,False,700.0,0,
4860,c:164232,network_hosting,USA,other,20000.0,1,1.0,,1.0,,,,,2.0,False,False,False,657.0,0,
4861,c:164237,hospitality,USA,other,237500.0,2,1.5,,1.0,,,,,,False,False,False,,0,
4862,c:164238,network_hosting,USA,other,25000000.0,1,2.0,,1.0,,,,,,False,False,False,6209.0,0,
4863,c:164241,medical,USA,California,3696105.0,1,0.0,,1.0,,,,,,False,False,False,,0,
4864,c:164245,games_video,USA,other,3900000.0,2,2.5,,1.0,,1.0,,,1.0,False,False,False,1461.0,0,
4865,c:164265,ecommerce,other,other,,1,1.0,,1.0,,,,,2.0,False,False,False,549.0,0,
4866,c:164280,web,other,other,625000.0,2,0.5,,1.0,,,,2.0,10.0,False,False,False,672.0,0,
4867,c:164284,enterprise,other,other,,1,3.0,,1.0,,,,,,False,False,False,2192.0,0,
4868,c:164291,biotech,USA,other,145000.0,1,0.0,1.0,1.0,,,,,5.0,False,False,False,639.0,0,
4869,c:164295,advertising,USA,other,1500000.0,1,1.0,3.0,1.0,,,,,2.0,False,False,False,,0,
4870,c:164298,software,USA,other,500000.0,1,0.0,,1.0,1.0,,,,,False,True,False,756.0,1,
4871,c:164316,web,USA,other,30000.0,1,0.0,,1.0,,,,,2.0,False,False,False,,0,
4872,c:164324,education,USA,California,2800000.0,1,0.0,,1.0,,,,,1.0,False,False,False,731.0,0,
4873,c:164332,advertising,USA,other,2787500.0,2,4.0,,1.0,,,,,1.0,False,False,False,731.0,0,
4874,c:164337,mobile,USA,California,1833333.3333,3,3.6667,,2.0,,,,1.0,2.0,False,False,False,823.0,0,
4875,c:16434,software,USA,other,20250000.0,2,1.0,,1.0,1.0,6.0,1.0,3.0,26.0,False,False,False,2922.0,0,36.0
4876,c:164341,biotech,USA,California,1000000.0,1,2.0,,1.0,,,,,,False,False,False,1096.0,0,
4877,c:16435,games_video,other,other,42000000.0,3,2.0,,1.0,,1.0,,1.0,2.0,False,False,False,3287.0,0,
4878,c:164354,music,USA,other,975000.0,1,0.0,,1.0,,,,,,False,False,False,1249.0,0,
4879,c:164355,network_hosting,USA,other,2250000.0,1,3.0,,1.0,,1.0,,1.0,6.0,False,False,False,915.0,0,
4880,c:16436,software,USA,other,15884285.7143,7,2.1429,,1.0,2.0,4.0,,5.0,16.0,False,False,False,3653.0,0,
4881,c:164360,mobile,USA,other,2499666.6667,3,0.0,,1.0,,,,,,False,False,False,1461.0,0,
4882,c:164361,messaging,USA,California,6700000.0,2,5.5,,1.0,,,,1.0,4.0,False,False,False,691.0,0,
4883,c:16437,web,USA,California,2000000.0,1,0.0,,1.0,,,,,1.0,False,False,True,,0,
4884,c:164371,analytics,other,other,9791.0,1,1.0,,1.0,,,,,,False,False,False,731.0,0,
4885,c:164373,social,USA,California,33400000.0,3,7.0,,1.0,,2.0,,,4.0,False,False,False,1461.0,0,
4886,c:164386,enterprise,USA,California,4700000.0,1,2.0,4.0,1.0,,1.0,,,4.0,False,False,False,1096.0,0,
4887,c:164389,games_video,other,other,1100000.0,1,3.0,,,,,,,,False,False,False,,0,
4888,c:164390,biotech,other,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
4889,c:164391,ecommerce,USA,other,,1,0.0,,1.0,,,,,,False,False,False,,0,
4890,c:164392,manufacturing,USA,other,2700000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0,0,
4891,c:164393,advertising,other,other,20000000.0,1,2.0,,1.0,,,,,,False,False,False,1461.0,0,
4892,c:164394,ecommerce,USA,other,2000000.0,1,1.0,,1.0,,,,,,False,False,False,2467.0,0,
4893,c:164396,games_video,USA,California,2500000.0,1,10.0,,1.0,,,,,3.0,False,False,False,733.0,0,
4894,c:1644,enterprise,USA,California,,1,0.0,1.0,1.0,,,,,1.0,False,False,False,2557.0,0,
4895,c:164424,ecommerce,other,other,,1,2.0,,1.0,,,,,,False,False,False,731.0,0,
4896,c:164447,manufacturing,USA,other,4400000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4897,c:164452,mobile,other,other,,2,2.5,,1.0,,3.0,,2.0,10.0,False,False,False,4748.0,0,
4898,c:164453,manufacturing,USA,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
4899,c:164458,ecommerce,other,other,360375.0,1,0.0,,1.0,,,,,2.0,False,False,False,870.0,0,
4900,c:164459,enterprise,USA,other,100000.0,1,0.0,,2.0,,,,,,False,False,False,587.0,0,
4901,c:164476,software,USA,other,43043483.0,1,0.0,,1.0,,,,,,False,True,False,11286.0,1,
4902,c:164477,analytics,other,other,4500000.0,2,0.5,,1.0,,,,,1.0,False,False,False,,0,
4903,c:164486,fashion,other,other,9000000.0,1,2.0,,1.0,,,,,,False,False,False,1096.0,0,
4904,c:164489,software,USA,California,1800000.0,2,3.0,1.0,1.0,,,,,1.0,False,False,False,853.0,0,
4905,c:164491,mobile,USA,other,2125000.0,2,3.0,,1.0,,,,,,False,False,False,976.0,0,
4906,c:1645,search,USA,other,39170678.3333,6,2.5,1.0,2.0,2.0,6.0,1.0,3.0,11.0,True,True,False,3221.0,1,21.0
4907,c:16450,software,USA,other,12333333.3333,3,3.6667,6.0,2.0,,1.0,,,4.0,False,False,False,2922.0,0,
4908,c:164501,software,USA,California,2400000.0,2,6.5,1.0,1.0,,,2.0,2.0,9.0,False,False,False,1096.0,0,
4909,c:164507,public_relations,USA,other,1010296.5,2,0.0,,1.0,,1.0,,,1.0,False,False,True,1555.0,0,
4910,c:164526,software,USA,California,4250000.0,2,4.0,1.0,1.0,,,,,3.0,False,False,False,1461.0,0,
4911,c:164533,mobile,USA,other,2500000.0,1,1.0,,1.0,1.0,,,,,False,False,False,1355.0,0,
4912,c:164545,ecommerce,USA,other,325138.0,2,0.0,,1.0,,1.0,,,4.0,False,False,False,,0,
4913,c:164559,ecommerce,other,other,,1,2.0,,1.0,,,,,,False,False,False,,0,
4914,c:164565,education,USA,other,500000.0,1,0.0,,1.0,,,,1.0,5.0,False,False,False,19724.0,0,
4915,c:164566,games_video,other,other,1461360.0,1,5.0,,1.0,,,,,,False,False,False,,0,
4916,c:164567,software,USA,California,5000000.0,1,1.0,,1.0,,3.0,,1.0,5.0,False,False,False,4018.0,0,
4917,c:164568,biotech,other,other,115819.0,1,1.0,,1.0,,,,,,False,False,False,731.0,0,
4918,c:164569,biotech,USA,other,6500000.0,3,0.3333,,1.0,,,,,,False,False,False,,0,
4919,c:164575,,USA,California,801000.0,2,0.0,,1.0,,,,1.0,4.0,False,True,False,742.0,1,
4920,c:1646,search,USA,California,1000000.0,1,3.0,1.0,1.0,,2.0,,,2.0,False,False,False,3745.0,0,
4921,c:164603,ecommerce,other,other,469008.0,1,0.0,,1.0,,,,,2.0,False,False,False,1249.0,0,
4922,c:164620,games_video,other,other,,1,1.0,,,,,,,3.0,False,False,False,1001.0,0,
4923,c:164650,social,USA,other,230000.0,1,0.0,,1.0,,,,1.0,1.0,False,False,False,,0,
4924,c:164657,software,USA,other,500000.0,1,0.0,,1.0,,,,,4.0,False,False,False,686.0,0,
4925,c:164662,software,other,other,4300000.0,1,0.0,1.0,2.0,,,,,,False,False,False,,0,
4926,c:164681,social,other,other,147000.0,1,0.0,,1.0,,,,,,False,False,False,1249.0,0,
4927,,,other,other,250000.0,1,0.0,,,,,,,,False,False,False,,0,
4928,c:1647,enterprise,USA,other,13700000.0,5,3.0,5.0,1.0,3.0,2.0,1.0,1.0,12.0,False,False,False,2223.0,0,16.0
4929,c:164704,web,other,other,1350000.0,2,0.5,,1.0,,,,,,False,False,False,699.0,0,
4930,c:164705,software,other,other,135000.0,1,2.0,,1.0,,,,,1.0,False,False,False,522.0,0,
4931,c:164713,mobile,USA,California,10000000.0,1,0.0,,1.0,,,,,,False,False,False,,0,
4932,c:164715,advertising,other,other,1700000.0,1,2.0,,3.0,,,,1.0,1.0,False,False,False,1826.0,0,
4933,c:164724,social,USA,California,400000.0,1,3.0,,1.0,,,,,1.0,False,False,False,1461.0,0,
4934,c:164725,biotech,USA,other,12395956.5,2,0.0,,1.0,,4.0,4.0,3.0,14.0,False,False,False,1096.0,0,25.0
4935,c:164726,software,other,other,5023125.0,2,0.5,,1.0,,,,,,False,False,False,,0,
4936,c:164733,travel,other,other,154392.0,1,1.0,,1.0,,,,1.0,,False,False,False,731.0,0,
4937,c:164734,web,USA,other,100000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4938,c:164754,games_video,other,other,,1,5.0,,2.0,1.0,,,2.0,1.0,False,False,False,976.0,0,
4939,c:164760,software,other,other,50000.0,1,1.0,,1.0,,,,,,False,False,False,915.0,0,
4940,c:164764,software,other,other,,1,1.0,,1.0,,,,,,False,False,False,748.0,0,
4941,c:164769,software,USA,California,,1,1.0,,1.0,,,,1.0,1.0,False,False,False,1096.0,0,
4942,c:16477,software,USA,California,5000000.0,4,2.75,,1.0,,,,,6.0,False,False,False,5114.0,0,
4943,c:164787,,other,other,,1,1.0,,1.0,,,,,,False,False,False,,0,
4944,c:164797,travel,other,other,50000.0,1,1.0,,2.0,,,,,,False,False,False,579.0,0,
4945,c:164818,medical,other,other,,1,0.0,,1.0,,,,,,False,False,False,610.0,0,
4946,c:164824,advertising,USA,other,3250000.0,2,5.5,,1.0,,,,2.0,2.0,False,False,False,1096.0,0,
4947,c:164873,other,other,other,2000000.0,1,1.0,,3.0,,,,,,False,False,False,2192.0,0,
4948,c:164875,manufacturing,other,other,38809918.0,1,0.0,,1.0,,1.0,,,,False,False,False,,0,
4949,c:16488,advertising,USA,California,1492057.0,3,1.3333,,1.0,,2.0,,,2.0,False,False,True,4383.0,0,
4950,c:1649,web,USA,other,20000000.0,1,2.0,,1.0,,,,,,False,False,False,,0,
4951,c:164907,analytics,USA,other,16000.0,1,0.0,,1.0,,,,,,False,True,False,257.0,1,
4952,c:164911,web,other,other,16130527.0,1,1.0,,1.0,,,,,,False,False,False,3167.0,0,
4953,c:164914,mobile,USA,California,6000000.0,1,5.0,,1.0,,,,,,False,False,False,,0,
4954,c:164915,analytics,USA,other,1100000.0,1,8.0,,1.0,,,,1.0,,False,False,False,731.0,0,
4955,c:164917,mobile,USA,California,6000000.0,1,1.0,,1.0,,,,,,False,False,False,1096.0,0,
4956,c:164922,mobile,USA,other,445000.0,2,1.5,,1.0,,,,,,False,False,True,1096.0,0,
4957,c:164929,enterprise,USA,other,1550000.0,2,0.0,,1.0,,,,,,False,False,False,4748.0,0,
4958,c:164939,advertising,USA,California,500000.0,1,2.0,,2.0,,,,,2.0,False,False,False,1461.0,0,
4959,c:164959,social,other,other,,1,1.0,,,,,,,1.0,False,False,False,,0,
4960,c:164963,other,USA,other,2150666.6667,3,1.0,,1.0,,,,,1.0,False,False,False,2192.0,0,
4961,c:164970,biotech,USA,other,5580158.25,4,0.75,,1.0,,2.0,1.0,,7.0,False,False,False,1826.0,0,
4962,c:164971,software,USA,California,5000000.0,2,0.5,,1.0,,,,,4.0,False,False,False,1096.0,0,
4963,c:164976,manufacturing,other,other,10000000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4964,c:164984,advertising,USA,California,,1,0.0,,2.0,,,,,,False,False,False,1826.0,0,
4965,c:165,software,USA,California,2000000.0,1,1.0,1.0,1.0,,1.0,,,8.0,False,False,False,2802.0,0,
4966,c:16500,enterprise,other,other,,3,1.6667,1.0,2.0,,1.0,,1.0,2.0,False,False,False,2071.0,0,
4967,c:165008,games_video,other,other,,1,2.0,,1.0,,,,,,False,False,False,640.0,0,
4968,c:165020,software,other,other,1100000.0,1,0.0,,4.0,,,1.0,1.0,,False,False,False,1639.0,0,
4969,c:165023,health,other,other,,1,1.0,,1.0,,,,,,False,False,False,1096.0,0,
4970,c:165029,advertising,other,other,1500000.0,1,0.0,,,,,,,1.0,False,False,False,,0,
4971,c:165034,ecommerce,other,other,16579350.0,1,4.0,,2.0,,,,,,False,False,False,1461.0,0,
4972,c:165044,news,other,other,25000.0,1,1.0,,1.0,,,,,,False,False,False,706.0,0,
4973,c:165046,enterprise,USA,other,2000000.0,1,1.0,,1.0,,,,,,False,False,False,717.0,0,
4974,c:165086,search,other,other,1472545.0,2,0.0,,1.0,,1.0,,2.0,7.0,False,False,False,1461.0,0,
4975,c:165090,games_video,other,other,,1,1.0,,1.0,,,,,4.0,False,False,False,853.0,0,
4976,c:1651,hardware,USA,California,8750000.0,2,3.5,1.0,1.0,,3.0,2.0,3.0,11.0,False,False,False,3287.0,0,19.0
4977,c:165114,ecommerce,USA,other,1491198.25,4,2.0,,1.0,,,,,1.0,False,False,False,640.0,0,
4978,c:165115,games_video,USA,other,,1,1.0,,1.0,,,,1.0,2.0,False,False,False,915.0,0,
4979,c:165116,web,USA,other,2000000.0,1,0.0,,1.0,,,,,1.0,False,False,False,2037.0,0,
4980,c:16512,software,USA,California,21125000.0,4,4.5,,1.0,1.0,7.0,,4.0,13.0,False,False,False,3928.0,0,
4981,c:165124,software,USA,other,2272666.6667,3,3.0,,1.0,,2.0,,,4.0,False,False,False,609.0,0,
4982,c:165127,enterprise,USA,California,1900000.0,1,0.0,,2.0,,,,,,False,False,False,731.0,0,
4983,c:165128,music,USA,California,2300000.0,1,7.0,,1.0,,,,3.0,3.0,False,True,False,,1,
4984,c:165132,medical,USA,other,2466820.0,2,0.0,,1.0,,1.0,,,2.0,False,False,False,,0,
4985,c:165134,mobile,USA,California,3500000.0,1,1.0,,1.0,,,,,,False,False,False,731.0,0,
4986,c:165135,software,other,other,5550000.0,2,3.5,,1.0,,,1.0,,,False,False,False,1249.0,0,
4987,c:165138,network_hosting,USA,California,22000000.0,1,1.0,,1.0,,,,,2.0,False,False,False,2922.0,0,
4988,c:165139,advertising,USA,California,,1,2.0,,1.0,,,,,,False,True,False,,1,
4989,c:16516,legal,USA,California,11500000.0,2,3.0,,1.0,,1.0,,1.0,2.0,False,True,False,,1,
4990,c:165176,hardware,other,other,1839320.0,2,3.5,,1.0,,,,,,False,False,False,1096.0,0,
4991,c:165181,mobile,other,other,3850000.0,2,1.5,,1.0,,2.0,,3.0,9.0,False,False,False,1188.0,0,
4992,c:165184,mobile,USA,California,17000000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
4993,c:165195,other,other,other,175204.625,8,0.25,1.0,1.0,,1.0,,,3.0,False,False,False,1583.0,0,
4994,c:165201,search,other,other,17000000.0,2,3.0,,2.0,,2.0,,1.0,3.0,False,False,False,731.0,0,
4995,c:165202,enterprise,USA,other,1350000.0,2,1.0,,1.0,,1.0,,,1.0,False,False,False,1096.0,0,
4996,c:165211,ecommerce,other,other,100000.0,1,1.0,,,,,,,,False,False,False,762.0,0,
4997,c:165224,mobile,other,other,2500000.0,2,4.5,,,,,,,1.0,False,False,False,884.0,0,
4998,c:165228,enterprise,USA,California,,1,6.0,,1.0,,,,,,False,False,False,1096.0,0,
4999,c:165245,games_video,USA,other,88000.0,1,1.0,,1.0,,,,,,False,False,False,,0,
5000,c:165257,medical,USA,California,7666666.6667,3,0.0,,1.0,,1.0,1.0,3.0,5.0,False,False,False,2192.0,0,10.0
5001,c:165258,advertising,USA,other,4495151.6667,3,1.6667,,5.0,,3.0,,1.0,6.0,False,False,False,853.0,0,
5002,c:165259,security,USA,other,50000.0,1,1.0,,1.0,,,,,2.0,False,False,False,,0,
5003,c:165261,fashion,USA,other,2200000.0,1,7.0,,1.0,,,,,,False,False,False,,0,
5004,c:165262,games_video,other,other,,1,0.0,,1.0,,,,,,False,False,False,457.0,0,
5005,c:165263,manufacturing,USA,other,250000.0,1,3.0,,1.0,,,,,,False,False,False,,0,
